UserID,MovieID,Rating
2420,2254,5
32971,3,9
53353,1951,9
59030,1226,7
11321,2309,0
13525,2307,8
604,773,0
50212,1790,8
41979,159,6
25284,1677,8
59021,1454,0
3562,2025,8
46269,2307,4
10189,2015,8
42708,1580,4
49956,42,6
46269,1062,8
29633,2309,0
15195,2366,8
38484,1081,9
47732,819,9
57878,2333,8
3562,636,4
439,2303,4
54009,1218,6
13191,2308,9
6587,2064,6
57702,1071,8
40410,784,8
8858,560,8
15085,1671,9
7621,788,8
25556,263,7
55879,1220,6
59195,845,0
16220,636,9
1484,494,0
58459,1044,8
20270,1112,8
34642,1581,5
44034,456,9
43196,1216,9
48264,1523,7
49588,1659,9
16085,2308,9
48243,412,8
8346,56,9
53056,1819,9
34989,1949,8
50421,134,8
21951,1287,3
18024,723,0
31865,1989,8
18024,2464,7
59036,1898,6
17941,646,8
12876,2397,6
54096,7,0
8346,2517,5
59170,865,6
1087,2409,8
58841,2389,10
47665,2308,8
21878,1315,5
56944,1220,8
43573,2308,9
56876,527,8
5687,42,7
54308,1989,9
29738,897,9
10085,875,9
15158,2308,8
8449,1953,7
50445,48,9
48274,1050,6
5276,1561,8
7618,845,0
9279,1081,6
51994,3,9
10573,2385,9
25983,464,8
42971,1989,9
53022,2308,8
6896,1837,8
31490,224,8
58762,1989,0
32217,1487,8
56378,773,8
446,2228,0
11590,786,8
46760,2493,4
25661,86,8
12210,134,6
46671,1331,7
33648,1953,8
19945,134,8
40455,2063,8
53353,207,0
59068,1884,8
43430,1990,5
46042,1859,5
5625,527,6
59071,1990,0
57922,321,8
53515,2309,0
56853,10,8
56853,2366,8
15137,20,6
27777,888,7
59074,1473,7
27777,462,8
59074,2517,8
3991,2483,8
45250,27,9
54063,2309,4
3991,4,8
3991,2333,9
285,762,8
59076,22,8
59034,845,7
41745,2357,5
30941,444,8
37212,1983,9
5836,1505,8
56944,53,8
53424,182,5
3184,2308,7
26709,1343,8
19077,2016,8
9998,1044,9
8506,2407,9
44612,7,7
46271,2308,8
25740,1501,6
49655,2303,8
51833,27,7
14984,1248,9
30843,1681,9
54045,1937,10
55360,787,6
44307,1986,7
44612,861,4
16144,1847,9
25176,1316,9
57709,1989,0
56088,1044,9
22922,134,8
59127,2309,6
16047,201,3
8446,10,9
57702,1036,0
48103,2443,9
46582,456,9
58213,1989,8
55987,259,7
14737,1056,4
13995,1990,5
58588,784,8
31626,1989,9
27651,1840,6
9202,355,7
7751,889,0
54768,2107,6
38385,2404,8
40437,1983,9
16976,2308,9
42514,2505,4
16185,782,8
4043,1833,9
8333,2204,4
40557,2429,7
26514,1989,0
42788,259,7
55795,1520,7
53384,881,9
29467,53,8
28007,476,8
57420,782,8
56853,2333,9
19607,1545,4
56853,1953,4
53353,53,8
57420,784,8
8057,781,0
40832,1306,4
52596,636,7
10615,1503,0
4342,856,4
59082,149,0
18336,551,10
53430,1561,7
25176,459,9
59065,2309,4
59063,517,5
26197,537,6
34676,2333,4
54953,499,0
56748,1683,5
36194,782,5
20565,11,5
1312,2309,6
13137,1540,8
23780,459,9
48016,1287,9
18913,2003,9
29995,1832,6
50914,1081,5
43333,134,7
13309,2449,8
54498,1790,7
28951,787,8
46132,773,8
14520,782,8
4662,820,8
52857,1669,7
13941,2233,4
21233,2517,8
59061,292,0
7392,1681,7
9405,2219,8
41012,1989,9
34160,2517,0
59036,706,7
53838,1953,8
10308,1682,8
52543,2317,8
6900,1218,5
51223,1681,9
57619,845,0
52815,517,0
53585,2394,8
58319,1220,4
57676,1459,0
26859,2108,7
57196,880,9
29912,2308,9
34011,782,0
56401,499,7
27283,52,8
54782,1504,8
12004,819,0
59069,1519,8
40720,2493,8
2224,1911,5
50949,2209,5
13868,54,8
12670,913,0
25243,1454,8
55197,1454,0
59103,782,0
50395,530,10
10337,2308,9
12664,2308,9
47119,608,7
35213,1347,7
47077,1989,0
27410,1137,6
50021,2397,3
46633,344,8
12333,1289,8
20701,2303,9
14001,2308,9
34681,854,9
23811,1082,0
49294,1701,0
9131,889,9
50433,1907,7
48014,1319,9
15179,3,9
58887,11,4
15673,1989,9
18436,1682,0
12821,31,8
10280,263,4
32397,782,6
51753,2308,9
59322,1833,9
55185,2308,8
54118,634,8
10280,782,8
7242,791,8
29766,1107,8
40460,2302,8
18678,2308,8
52273,634,1
50453,2417,8
26197,536,6
27798,86,8
53430,1848,7
14239,1287,9
56771,1112,5
11818,782,7
35213,2393,3
57040,2309,5
20697,42,8
6334,2366,9
30793,820,9
9405,845,7
53330,1819,0
28708,1990,0
2623,1977,9
59196,782,0
19042,192,5
7648,1778,5
52538,1803,0
40104,444,5
25528,134,8
27410,1220,8
6590,859,7
851,444,8
14315,880,9
47559,1833,7
4026,1071,6
42573,880,9
12411,263,7
48243,413,7
21679,876,9
3348,23,8
55327,2408,0
13213,875,9
26408,1908,8
58595,499,4
52609,773,8
47945,773,7
48523,1986,5
56945,856,3
5374,2308,0
58595,1644,5
18547,2010,8
18048,634,7
30238,1989,9
8506,266,4
35157,22,6
31782,1817,9
16495,1989,7
44219,1989,6
10867,182,0
31619,2408,8
57681,1287,6
26240,1790,0
45760,634,4
23618,1817,9
58475,499,0
13868,606,0
45123,36,0
18458,1522,8
40557,36,9
14584,2063,0
28525,2308,9
56243,149,8
24675,2308,0
51011,53,7
11563,1989,5
14800,2009,6
11563,263,8
22967,819,9
32904,1071,8
59177,81,8
221,1950,7
58457,1501,7
58412,2366,4
24019,2009,9
45691,1989,9
28912,2057,8
38996,1303,9
756,260,4
14984,1244,8
58882,48,6
30568,803,5
22459,10,10
51830,222,7
49848,2427,6
59131,1933,0
11910,1682,7
20211,553,8
28951,790,8
59036,1644,8
59140,1869,6
14173,1316,9
15673,448,7
40557,2495,8
52505,1884,9
58897,845,4
58746,2333,4
57630,444,5
27463,897,4
44935,1331,8
18153,2308,8
4399,3,9
17171,1503,0
17171,1519,0
33070,759,7
17796,361,4
27272,444,6
41288,2260,6
59143,1683,4
43759,880,9
37245,224,5
36842,2135,1
30122,720,7
40279,7,8
26207,2408,4
20565,1822,5
38210,2252,6
46016,1677,8
42467,464,8
35953,2318,8
59003,1830,6
59003,2319,5
31774,2333,5
604,129,3
39547,2309,5
13137,11,5
1965,784,8
18786,880,4
20565,459,8
59339,486,4
59404,147,1
51623,793,9
45745,2399,5
28683,864,7
604,2377,3
48837,1503,6
59003,1161,6
33495,1833,9
11597,134,0
15912,1333,0
11590,784,8
2420,456,6
28683,422,4
27432,31,0
3459,784,8
31875,1112,5
58654,1646,4
18693,2333,0
56241,27,8
59000,723,5
18782,11,7
57795,2229,4
57904,224,9
15227,444,9
59207,134,5
45057,1332,4
43913,2194,8
41929,2428,0
54555,134,7
35474,2307,3
59256,317,10
36367,1840,9
26531,7,4
59259,22,4
8333,2205,5
43333,1778,8
25872,1819,8
49835,1822,5
25456,2,5
35615,1582,8
41926,1676,5
46355,1684,9
29073,213,8
24328,1545,1
16622,2308,8
46562,1783,8
58242,208,9
59180,2517,8
27463,1820,5
54009,2256,4
31569,860,9
48783,2010,9
1430,1503,2
19677,2308,5
38631,1216,8
57831,129,8
42926,2308,8
17825,398,5
10783,1220,8
55212,1907,3
30672,1993,5
35924,1454,7
28429,785,8
43437,1682,5
3054,42,9
7403,1218,3
58152,405,7
23537,853,7
23931,1701,8
10185,1983,9
46370,46,7
51674,2517,8
58203,856,1
14681,262,8
8827,1128,5
34584,1832,8
31875,86,0
12969,1499,9
48491,2429,7
55807,1331,8
32269,1840,9
56023,819,5
58788,371,5
55022,8,4
27283,50,6
11193,2243,0
43948,2252,8
11193,1310,0
6492,179,7
42907,2121,8
44039,371,7
54153,2308,8
57874,1802,0
30584,1841,6
9136,128,0
19077,623,0
58809,3,6
54666,2308,6
28281,819,10
8674,784,8
40110,819,1
53772,221,9
18363,1841,8
46132,1982,9
47319,8,5
40444,634,8
12259,2003,9
47319,81,3
36172,29,9
56250,2496,7
36978,22,6
54094,793,5
59101,1152,4
47213,97,9
12663,1993,6
32596,1953,8
56243,499,7
12969,1669,5
58356,81,7
11479,1790,8
49645,607,4
59198,9,4
58203,2517,1
20606,723,7
49540,20,9
44039,1586,9
16466,430,8
56059,2325,6
3372,2366,6
54912,818,8
34043,2063,8
16126,1501,7
112,149,0
39126,1648,9
39385,36,9
54893,481,9
59420,784,0
16834,820,9
5128,444,5
13642,2064,6
42118,27,7
59081,2396,8
14737,722,0
4638,53,2
59091,527,4
44124,9,5
56361,2399,8
9684,1045,8
3933,1989,0
54517,262,8
50021,2308,8
56346,642,8
50215,1989,9
55360,791,7
53041,2412,8
20331,1709,0
37625,1989,4
23476,634,2
2302,2308,3
59460,1152,0
6381,1501,7
4515,2199,6
8880,1709,0
5230,2240,9
39034,1216,8
18661,1951,8
4381,2389,9
18109,1520,7
13245,1802,9
15180,788,8
30548,53,8
11327,759,7
12702,845,8
32452,1683,6
5621,1316,8
59479,486,0
50603,2240,9
51030,2249,6
3595,889,8
43825,2517,0
2348,754,8
28776,456,7
35338,845,8
59206,1790,6
49826,782,7
59237,2366,8
11477,2308,5
23850,146,8
24476,1989,9
9569,129,8
21107,28,8
52362,456,9
24708,2429,4
59290,845,7
3692,182,5
6869,480,8
18517,2228,3
18157,177,4
17810,1220,5
56494,2502,8
112,2080,0
50433,400,9
59260,2333,8
5128,515,0
50707,642,4
4662,1949,9
38909,358,9
6647,2107,9
59451,398,7
1368,1989,8
18651,10,0
24765,1989,0
6241,1802,2
25226,1677,8
24968,2015,4
6059,196,5
59036,1152,0
43573,1320,5
16090,1466,5
51302,86,8
53196,1938,6
2414,11,6
52094,784,6
9037,2366,7
45500,1521,8
4175,129,6
59036,607,6
58654,2352,3
23395,1508,6
35849,224,5
32195,1644,0
25924,2387,6
18022,1706,8
10323,36,4
37936,1989,9
13151,786,8
59057,2397,8
56773,1707,9
49088,192,8
439,1112,6
50124,1671,9
46402,880,9
16126,782,8
31552,634,1
39800,886,6
46370,2254,8
575,324,8
50800,2308,3
24019,2388,4
59030,81,7
1894,1989,8
59455,782,0
40501,799,2
55480,1246,5
10226,11,8
22459,522,6
48016,1951,9
39126,1654,9
48918,1252,1
52435,1682,7
56815,1081,5
18222,459,9
49948,2394,8
23753,262,0
53553,2333,0
7648,1581,7
27235,2308,8
58138,2009,8
17255,2009,8
11257,1929,8
23753,1042,7
52236,134,10
24015,2308,2
9289,2410,8
30860,860,7
45500,78,7
23194,1708,8
35213,1505,3
2500,129,0
52190,1080,5
11487,1918,4
7757,845,0
46150,1510,7
51246,175,8
51405,1682,8
7604,2308,5
4531,2308,8
2515,2333,0
18782,2308,5
26179,446,7
49547,1989,0
34584,1790,8
46150,2029,6
35971,538,4
53871,2333,9
26408,499,6
17725,11,7
54918,2058,9
59036,197,6
50307,2368,5
24070,880,9
12876,1546,6
59005,527,8
1399,1989,2
59247,1803,4
8346,1081,6
8632,1208,4
11008,400,9
5676,2312,0
56381,2394,9
58743,1989,2
16132,22,0
13283,2107,3
25028,2333,8
44307,1837,8
19939,448,6
56022,1906,8
31782,1510,9
16408,897,0
11321,1833,8
29301,1990,0
50430,161,6
9170,429,6
23393,780,5
8446,2333,0
58855,2517,0
55782,11,8
53694,1519,0
31892,1989,3
49206,2016,4
21963,1989,9
29945,2003,0
43776,634,8
59336,486,0
11625,2456,8
39390,1989,2
59222,435,8
27477,2410,4
15115,1993,5
11551,1501,7
55022,2517,2
52962,2443,3
423,1244,0
24627,1682,8
10417,1331,7
22322,1225,0
57638,2308,5
52962,477,2
24180,1510,7
22673,2505,6
55597,129,0
15185,221,9
28053,634,7
34043,1790,7
13393,2306,9
51702,263,5
35159,2387,7
7261,1772,0
47075,780,0
45926,2333,9
35124,2424,8
14218,1468,9
9202,1503,4
58613,642,4
54183,1963,8
59203,435,0
59197,1989,5
46644,435,8
57863,16,5
19769,22,8
10407,9,0
57107,784,7
37597,634,0
37817,634,8
26847,2016,6
55460,1235,9
48783,1833,10
44292,476,0
1850,2308,9
18568,129,0
21504,2308,0
20825,42,5
14077,1822,5
5218,2517,7
12083,2308,8
34548,2517,4
12409,1293,8
56825,1822,2
9279,806,8
20967,1523,7
46355,913,8
26408,1909,9
56421,1644,8
19013,5,9
4432,2378,3
526,260,2
55022,483,0
55983,1586,9
46269,1669,6
35789,893,6
54893,773,5
45810,127,3
42435,2424,9
56340,1489,7
3844,2037,0
4043,1071,7
17018,435,8
18299,1329,0
58135,51,0
12411,2292,8
13049,2517,4
59239,1983,8
17017,782,0
655,1789,0
58966,1473,0
24856,2390,9
30792,2308,8
57194,2409,9
54998,406,8
18526,2318,8
28237,1573,4
59036,1503,7
9527,1152,8
59119,1501,7
38615,1645,6
37499,782,8
26442,1833,9
13642,2029,6
17881,819,9
15038,4,0
20279,2366,8
59355,845,0
36335,2308,1
45001,889,0
1642,2333,5
24268,2397,6
26170,444,8
57876,704,7
14173,634,8
6582,1220,8
13686,524,6
54785,2493,8
52276,1989,8
29236,1989,3
14921,2254,5
54776,1683,5
37625,1463,3
7100,780,7
25924,2397,0
8706,3,5
41359,4,3
54291,811,0
44039,508,5
57709,147,0
12670,2260,7
6110,1983,7
20320,1112,9
18074,2419,0
47608,515,2
57940,1987,0
221,784,8
59327,2308,6
9931,7,3
1850,53,8
25390,1989,0
50433,392,9
7648,2408,8
3074,2517,5
50043,1220,0
9258,2308,7
40154,745,9
20373,782,5
33698,2308,0
11474,2366,9
23823,1544,0
52526,810,6
41443,1230,9
43333,7,7
54498,1989,5
6005,2309,0
51422,2327,5
50969,875,6
26204,213,6
33982,448,7
2444,2113,7
56140,2333,5
57519,2303,9
57107,1232,5
49508,2407,9
24987,1983,0
5716,1217,0
15257,634,8
55333,486,4
55062,515,7
48986,2308,0
12129,444,8
58251,982,8
13534,1936,4
6466,806,8
59345,845,0
21264,818,0
221,788,8
25279,2308,9
58386,1989,0
53943,1850,4
56340,47,4
16945,790,8
18782,149,6
12409,1649,9
56340,52,7
4641,1508,4
47006,2199,5
12411,2287,5
20159,5,5
4641,521,4
12411,16,0
9569,820,8
44167,51,8
21679,1862,8
59182,491,6
58408,2392,5
20159,854,3
7303,1540,8
53277,1573,2
59228,782,8
59213,53,7
12007,2490,4
25789,2308,5
59427,1929,9
44909,486,7
221,783,8
21503,42,8
5421,773,7
6005,832,0
37325,456,8
59600,2366,0
59407,1989,6
56157,773,0
23749,889,9
59580,782,0
9167,2409,6
9931,845,3
59261,2176,9
24467,782,8
21679,1225,4
24778,1906,4
33355,2412,8
55300,1682,5
22867,1989,2
56860,2199,2
12411,1036,8
49912,1282,9
58755,2326,0
36155,1989,2
45751,1949,7
54782,1502,8
17514,2407,9
54005,2424,6
9328,634,4
24851,2253,0
21878,476,7
49508,21,5
1403,2311,7
35988,782,0
19945,2308,8
47058,2308,9
59366,1989,5
26058,444,1
6649,782,1
49088,229,6
56666,1454,5
47107,1802,0
59315,42,0
58924,7,0
6383,1842,0
55480,1250,9
53022,913,8
48267,2401,4
10189,7,7
12932,786,8
16521,791,8
29301,778,0
59144,1226,8
37680,1218,6
7491,2393,7
581,1682,7
32190,2312,0
44134,1152,4
33630,2303,8
57464,1645,3
57888,780,6
45578,2307,0
59107,3,8
6201,25,5
33463,1454,6
35350,2505,7
40057,2308,8
12821,2490,9
50812,885,6
42990,2333,7
24233,2308,5
19033,2333,4
51997,134,6
23395,2308,9
58595,2366,0
53499,7,6
19110,2308,8
27283,1036,8
54757,36,6
53499,29,9
54707,2389,7
575,327,8
20690,214,7
59305,398,7
55460,4,3
44803,321,9
17796,1081,8
50433,397,9
52236,1983,7
38246,2366,6
46577,1728,8
37232,2366,5
1555,2199,0
16408,1989,6
44398,444,9
56863,325,7
56381,2252,8
21849,1671,9
23850,1884,9
58764,2303,9
57896,2303,7
803,574,4
58588,788,8
44167,1683,6
12249,2308,8
120,2252,6
12932,785,8
24723,1989,9
29313,2308,0
29317,2253,6
57726,773,4
56334,1866,9
59529,1289,5
31909,2308,9
9069,1963,8
46082,486,0
28942,2308,2
56515,2419,8
31955,134,7
59107,2016,0
21462,1573,9
52190,861,1
46123,81,8
25998,2381,5
51131,1989,9
25998,2402,4
9036,1542,5
35955,1989,5
36733,2058,9
48794,821,8
23298,512,8
46620,1782,7
54553,1152,4
24493,1137,9
32128,780,8
59387,634,4
56595,2003,9
59456,1220,0
59550,197,0
9887,2308,5
59190,1778,3
45500,1080,8
55480,1244,7
52324,1791,0
6999,634,0
2106,1040,0
59182,2328,8
40501,2308,0
8659,1676,1
46547,1581,6
54437,1938,8
59477,782,0
48546,486,3
24708,1036,5
9607,1136,0
8435,1676,0
1776,31,6
15131,1501,8
27336,1802,8
41848,634,4
59261,2182,8
59590,486,4
52190,1682,3
27368,10,7
19765,494,5
13534,2424,4
17847,2397,8
34043,793,7
19886,1842,8
3253,648,5
26653,634,4
59408,42,5
14152,2308,8
33236,85,5
59453,1166,3
21404,2253,8
11011,1762,8
41650,2424,7
11659,22,8
52136,634,7
24680,53,8
53781,1682,8
32163,913,8
59385,1501,8
41918,1072,8
56590,2412,2
43807,1989,0
22972,2308,8
59685,1520,7
48214,1907,7
43402,1320,7
2570,1112,8
7242,788,8
44134,1778,7
45516,2397,8
24773,53,7
49541,31,0
37474,1674,9
59085,793,0
47009,2306,5
30328,2308,6
18012,811,0
58773,1152,0
28959,1776,9
31346,2327,8
23693,486,4
48939,36,7
17881,1676,9
16370,1682,8
58803,2303,9
20816,1232,7
49721,2308,0
45114,81,0
55363,845,0
575,325,8
9279,2397,6
22063,1649,9
12578,2390,9
42711,512,0
57649,98,8
22792,52,6
41926,1789,6
32515,1989,9
55876,1071,4
59132,129,5
46370,223,5
28253,261,9
57357,799,7
1223,2495,8
17026,780,5
58251,981,8
47399,886,8
51766,53,4
57463,1540,0
57463,2366,0
52055,2313,3
53029,197,7
55528,1989,0
33904,2306,9
55704,1319,3
9569,444,9
56361,2016,8
56883,2003,5
59570,845,7
27485,1669,6
27301,42,8
59348,486,5
27477,260,3
11283,607,5
33397,2308,5
54198,2308,5
59512,486,7
15283,1989,9
57332,1989,4
59575,634,4
55724,1682,4
20513,1989,9
59596,782,4
17167,2308,8
43024,2308,6
13419,2308,5
28691,1802,8
18012,2517,8
59228,784,8
57109,890,8
11630,444,7
21387,134,0
6254,234,9
22173,1671,5
22177,127,8
58592,42,8
54121,880,9
24275,1989,6
42080,2254,8
47883,2303,8
56108,1866,9
11008,1907,8
24700,1822,2
11630,2388,4
30669,1989,0
130,352,7
55426,129,7
59527,2308,2
59414,1220,9
32170,1778,0
30176,1989,7
6598,22,8
4868,2366,0
50816,897,5
59326,2333,5
56683,634,4
13753,1859,5
32175,262,4
2857,499,0
13609,2370,5
11505,260,0
59615,2366,0
47998,175,6
55483,799,7
26903,2391,0
29988,1983,9
55818,1073,6
14800,515,8
50153,780,1
8505,1683,3
27107,1906,7
48724,1306,7
49568,784,5
47192,444,5
13245,97,8
47689,634,4
25324,1802,0
57651,1983,8
59261,2179,9
26976,1833,9
11378,937,8
31144,1682,8
687,782,8
58185,2308,3
43499,2308,8
51412,1551,7
59283,1501,5
59550,1501,2
9531,623,5
25324,16,4
45502,1989,2
3170,1989,9
45754,2389,9
547,2308,0
51812,1287,3
16276,2407,5
14176,196,5
39425,444,9
30875,42,9
58824,2402,5
56875,263,8
35953,2320,6
26948,1216,9
47058,1669,9
46084,1580,7
57457,885,8
34263,263,7
40508,1534,5
55262,1682,0
56863,324,7
10215,1152,6
46264,263,8
28903,1989,9
46370,1683,3
59587,1983,3
39505,1501,7
41872,406,7
9941,2308,8
20023,1052,9
47567,1682,8
24809,2252,9
15382,1648,9
26873,845,0
20193,263,6
26533,1682,6
9684,1669,5
23658,1454,8
31909,481,9
33574,2393,8
29266,1081,5
12425,2308,5
41007,1953,7
48330,22,6
54707,444,4
10229,2308,0
48447,445,0
11676,128,8
13095,1986,8
59074,1043,6
11630,177,7
43133,263,1
14368,1044,9
59074,1784,4
728,845,2
5537,1561,0
55935,1659,8
38048,782,7
33630,2009,6
58382,49,6
2875,1982,5
1527,886,8
20009,1989,7
1341,2308,7
34914,780,9
43807,1520,4
46739,2177,8
11847,778,9
10323,515,6
58010,53,8
57816,50,0
55225,27,6
53353,782,0
53967,880,6
36200,1047,9
49547,159,3
33574,2502,0
57642,262,8
22063,1654,8
11849,835,1
12336,2016,7
21488,1989,9
56702,780,1
42944,854,9
54013,2308,7
9511,1791,8
59620,486,4
13309,2077,8
59305,1683,8
2135,2333,8
26823,2308,5
59624,1649,5
21312,1682,4
7941,1989,9
39063,634,4
21553,2308,5
13767,1287,8
52251,1989,1
23447,2308,0
12897,129,7
51888,2252,7
38940,780,6
26540,2308,5
31617,1989,0
34973,42,9
23584,835,6
4691,263,8
28871,2308,0
16419,482,6
58767,1989,5
50312,25,9
42534,1682,8
36365,46,9
59074,2366,6
21674,1287,4
59261,149,5
16132,2119,5
34943,1071,0
9459,1152,2
33192,16,3
46186,1983,8
4160,358,0
11529,785,8
2306,1519,5
12452,1218,8
9995,361,9
19144,1933,8
11529,1136,6
51577,634,8
10301,1519,8
53054,2308,9
46633,347,7
56685,1778,0
26544,1802,3
48625,1152,4
8596,52,8
59446,2308,5
56327,2308,3
55361,2308,0
47176,2292,0
8062,2450,3
52024,1802,9
59644,263,8
37406,1217,8
24450,260,4
37011,2308,8
59702,23,6
23331,773,8
26578,1218,3
55581,2308,5
51683,1671,9
17970,133,8
21607,885,8
12368,1454,8
3806,818,6
19790,913,8
44146,782,6
19185,2352,4
50087,2308,0
31289,127,0
4695,444,2
41064,2308,8
10939,2409,9
58411,845,4
59209,634,10
33000,1989,9
34691,42,9
57614,2308,5
41926,1463,0
3868,1989,9
56077,1161,7
49896,1320,8
55022,98,4
24818,1989,9
1817,2333,9
33698,497,7
33710,1110,8
6693,51,7
38458,1107,8
18432,2308,8
31876,2121,8
27919,1501,4
2720,1937,8
38823,880,9
17185,1938,9
52298,2428,9
24911,785,8
22063,1651,9
34804,406,9
14252,1581,4
23428,2397,8
59571,1645,6
16619,861,7
7373,788,4
59542,845,0
53066,1989,5
47320,2308,8
36377,7,8
54666,2419,5
48682,921,5
59150,782,8
54768,819,7
5246,1682,0
58764,1468,8
59327,50,7
27410,1563,7
27368,2107,0
42354,2366,5
26570,2517,0
24335,796,9
50603,1307,0
25082,444,2
38366,1682,2
18647,2456,4
59481,1989,0
4082,398,0
48820,1473,6
54254,2308,4
15879,560,8
34781,263,7
56636,2255,5
13330,1522,8
31620,1989,5
19945,1933,8
15368,31,4
46084,51,7
58846,1859,4
40346,2333,4
59500,782,7
59665,486,0
14187,784,4
31014,2308,9
33968,1671,8
27213,1989,5
48682,435,5
65,1989,5
45366,2333,3
55923,22,7
38246,260,4
16369,1503,5
34200,1989,7
12657,1670,8
58903,81,9
55028,1953,0
32648,263,2
9739,1069,2
46828,1218,6
21984,1501,4
41925,2308,8
53927,1501,7
18775,1581,9
15526,1331,8
7403,1217,3
3697,2333,5
35869,1833,9
49294,23,6
58210,134,8
38605,1933,6
30246,820,8
59671,1580,4
25945,1989,8
47058,456,0
35635,2473,8
48638,527,3
840,527,8
33572,2254,0
20760,1989,5
23884,134,8
20840,2391,8
50925,2308,3
29885,1573,0
47834,1933,5
59710,479,5
26699,782,0
11378,942,5
50160,2003,5
40842,781,4
4160,2502,6
15185,2304,5
20270,1673,9
1779,494,8
14645,2240,2
32702,634,0
27283,2308,4
58382,1582,2
59529,1325,5
27661,1800,8
48430,1989,0
37009,1645,9
7451,2446,7
36979,263,7
19679,2308,4
9825,1849,5
17377,2308,8
38209,1989,8
59707,845,0
53293,2308,0
54347,1989,8
23202,1112,9
37485,1084,8
17434,55,7
54768,515,0
54998,499,7
18951,2333,4
15382,1655,7
42696,1989,9
32485,881,9
23855,2308,-1
56765,459,8
6548,1702,6
11011,1767,9
2787,2450,5
4791,1791,4
59682,1459,0
48251,623,7
52096,263,0
30488,2389,9
42385,1487,0
46084,2010,8
3737,875,8
12025,228,10
59279,263,6
59346,530,0
52681,213,8
51857,53,8
36528,2333,5
39530,23,7
12413,522,5
44794,2472,6
36367,2308,8
33574,48,6
56556,2009,7
28458,1790,0
40154,635,0
46323,134,7
59503,1501,4
56852,1137,6
3452,263,8
56256,1952,0
59720,405,7
56256,34,5
46739,1501,6
14362,127,9
13642,2407,5
24911,787,8
16419,446,7
16209,1820,5
58613,22,1
55556,2308,8
23731,1848,2
19185,1802,3
25306,1682,3
21907,1884,3
37543,2397,8
2647,845,7
46192,2333,1
12490,845,0
58876,2014,5
53353,1315,0
11378,940,4
6693,2021,6
38464,2517,0
30288,2107,-1
12368,1225,7
16370,1287,6
3793,880,9
10630,2366,9
48016,464,4
48016,222,8
47237,512,8
59672,1707,7
57697,1802,0
44711,1319,9
51775,2308,8
31736,642,3
41941,42,9
25676,2387,7
51556,1218,9
42458,853,7
58243,1598,8
20011,2063,8
58251,985,7
59067,7,8
53641,799,8
30619,2308,9
52267,1232,4
56057,2016,8
22124,1068,9
25011,1982,9
1024,2257,8
48100,1561,7
20270,1933,8
7852,1540,9
14984,1266,8
14094,773,8
48100,497,9
59069,1287,9
6889,1953,8
56734,791,8
31740,512,8
33714,1501,7
21672,1544,8
2696,1525,8
14508,886,8
50160,266,4
58628,2397,6
8147,634,8
10857,464,0
13642,836,6
57808,886,9
11254,361,9
45916,1596,0
822,860,8
59008,127,9
25981,845,7
52069,799,0
43253,2058,9
59750,893,8
8963,1862,8
59008,11,8
48724,1580,4
41082,1225,7
43353,820,9
285,2312,9
32539,2322,8
12293,1822,9
46305,127,10
59261,1355,8
57544,1983,9
24816,42,8
9167,36,9
59079,2194,7
44348,2003,9
59079,260,7
59079,1580,4
28350,1933,8
37009,1653,9
10369,2176,5
15390,4,5
53219,2107,9
15390,621,5
42645,1510,9
31707,2240,8
29679,1052,9
7377,1989,9
57202,1581,9
56025,2016,7
9554,754,6
6483,2366,3
10823,1218,8
39312,1790,10
42155,2333,8
5078,134,8
58625,2408,6
15200,1331,8
7806,1673,5
43761,1822,9
34617,1216,5
32789,476,8
10840,1217,8
56367,7,5
46722,793,9
59783,1459,0
5771,1071,4
51702,371,8
6483,1670,8
40137,1461,8
34132,2428,6
12690,48,8
58523,1220,8
51931,634,8
19834,86,8
26036,893,6
44500,1216,0
13229,1306,8
25083,2366,7
11215,780,9
59553,53,7
13660,2308,8
34809,16,0
12516,2198,0
52639,2303,9
34809,1580,5
58584,634,5
22886,1226,0
16177,2245,6
37438,1076,0
2602,2015,8
29114,129,0
57206,2408,7
28429,1938,9
16399,2009,9
8663,1287,8
36144,7,4
15649,623,7
55418,814,8
33714,1244,8
17604,1220,0
41842,1579,8
55499,1987,5
221,455,7
51968,1833,0
55925,7,8
56863,336,8
2696,1527,8
59541,1909,8
4935,880,0
11529,790,8
58251,1018,7
43404,1307,5
43404,819,5
58903,1563,9
59849,499,4
20211,557,8
25995,127,8
58798,228,8
20159,885,4
9289,1052,9
9546,2493,8
48109,1989,8
20911,2009,7
59200,1884,9
20023,464,8
14094,836,8
48214,499,5
42163,1540,0
18460,1989,9
59811,893,0
980,1842,4
48179,1706,7
980,1843,8
51188,1468,9
42467,2254,8
34266,2128,8
56691,2417,8
59770,1152,8
12409,1656,9
54076,845,8
19727,180,8
37009,1650,8
59215,854,9
59407,127,8
58251,919,7
1333,1986,8
59790,1152,8
4399,25,7
59800,429,7
4399,2505,7
2858,2308,5
27829,1982,9
9694,2366,7
19481,799,4
59144,1802,5
11236,1519,4
18259,325,8
22415,1987,8
3948,2010,8
42734,1525,7
4662,263,2
59213,785,8
20967,785,8
52294,2308,8
15273,323,7
55936,1937,6
17809,42,8
13216,2517,3
51813,517,8
36418,820,8
33723,1669,6
59322,1343,9
22908,819,5
11630,1833,9
46018,1791,0
7820,49,8
24179,646,9
40004,437,6
